,rating,comment,date,word_count,text_length_category,rating_length_category
5255,8,이열치열 신라면 굿,2023-07-30,3,middle,8-middle
5257,10,것 때 신라면,2023-07-29,3,middle,10-middle
5258,10,만족 포장 감사,2023-07-29,3,middle,10-middle
5259,10,신라면 구매,2023-07-29,2,middle,10-middle
5261,10,구입 제품,2024-12-24,2,middle,10-middle
5262,10,구입,2024-12-24,1,short,10-short
5263,10,생활필수품 결국 신라면,2024-12-24,3,middle,10-middle
5264,10,신랑,2024-12-24,1,short,10-short
5266,10,구매 제품 얘기,2024-12-24,3,middle,10-middle
5267,10,맛 가족,2024-12-24,2,middle,10-middle
5269,10,이용 상품,2024-12-24,2,middle,10-middle
5270,10,신라면 집 필수 터,2024-12-16,4,middle,10-middle
5271,10,구매,2024-12-16,1,short,10-short
5272,10,구매,2024-12-16,1,short,10-short
5273,10,라면 신라면,2024-12-16,2,middle,10-middle
5274,10,구입 제품,2024-12-16,2,middle,10-middle
5275,10,이용 제품,2024-12-16,2,middle,10-middle
5276,10,비상 식품 신라면 집중,2024-12-16,4,middle,10-middle
5277,10,브랜드 사용 라면 맛,2024-12-16,4,middle,10-middle
5278,10,양 구매,2024-12-16,2,middle,10-middle
5279,10,신라면,2024-12-16,1,short,10-short
5280,10,신라면,2024-12-19,1,short,10-short
5281,10,국뭏 필요 때 최고,2024-12-19,4,middle,10-middle
5285,10,상품,2024-12-19,1,short,10-short
5286,10,럼 유통기한,2024-12-19,2,middle,10-middle
5287,10,라면 신라면,2024-12-19,2,middle,10-middle
5288,10,애용 상품,2024-12-19,2,middle,10-middle
5289,10,구매 제품,2024-12-19,2,middle,10-middle
5290,10,추천,2024-12-18,1,short,10-short
5291,10,만족,2024-12-18,1,short,10-short
5292,10,제품,2024-12-18,1,short,10-short
5293,10,신라면 기본,2024-12-18,2,middle,10-middle
5294,10,신리,2024-12-18,1,short,10-short
5295,8,남편 라면 때 구매,2024-12-18,4,middle,8-middle
5296,10,신라면 말 라면,2024-12-18,3,middle,10-middle
5297,10,만족 추천,2024-12-18,2,middle,10-middle
5298,10,맛 추천,2024-12-18,2,middle,10-middle
5299,10,아들 라면 고집,2024-12-18,3,middle,10-middle
5300,10,감사,2024-12-21,1,short,10-short
5302,10,최고,2024-12-20,1,short,10-short
5303,10,감사,2024-12-20,1,short,10-short
5304,10,신라면 만족,2024-12-20,2,middle,10-middle
5305,10,제품,2024-12-20,1,short,10-short
5307,10,식품 생활용품 구분 감사,2024-12-20,4,middle,10-middle
5308,10,국민,2024-12-20,1,short,10-short
5309,10,구입 감사 이용,2024-12-20,3,middle,10-middle
5310,10,잫,2024-12-05,1,short,10-short
5312,10,구매 제품,2024-12-30,2,middle,10-middle
5313,10,상품,2024-12-30,1,short,10-short
5314,10,구입,2024-12-30,1,short,10-short
5315,10,구매 제품,2024-12-30,2,middle,10-middle
5316,10,아이 간식,2024-12-30,2,middle,10-middle
5317,10,신라면 맛 구입,2024-12-30,3,middle,10-middle
5318,10,봉지 할인 겨울 신라면,2024-12-30,4,middle,10-middle
5319,10,주문,2024-12-30,1,short,10-short
5320,10,좋아히 간식,2024-12-15,2,middle,10-middle
5321,10,라면 구매 제품,2024-12-15,3,middle,10-middle
5322,10,구매 제품,2024-12-15,2,middle,10-middle
5323,10,만족 구매,2024-12-15,2,middle,10-middle
5325,10,가격 후회 구매,2024-12-15,3,middle,10-middle
5326,10,감사,2024-12-15,1,short,10-short
5327,10,감사,2024-12-15,1,short,10-short
5329,10,구매 상품,2024-12-15,2,middle,10-middle
5332,10,감사,2024-12-21,1,short,10-short
5334,10,최고,2024-12-20,1,short,10-short
5335,10,감사,2024-12-20,1,short,10-short
5336,10,신라면 만족,2024-12-20,2,middle,10-middle
5337,10,제품,2024-12-20,1,short,10-short
5339,10,식품 생활용품 구분 감사,2024-12-20,4,middle,10-middle
5340,10,한국 사람 신라면,2023-07-12,3,middle,10-middle
5342,8,국민 간식 필수,2023-07-12,3,middle,8-middle
5343,10,라면 신라면,2023-07-12,2,middle,10-middle
5344,10,라면 신라면,2024-12-23,2,middle,10-middle
5345,10,만족,2024-12-23,1,short,10-short
5346,10,신라면 때,2024-12-23,2,middle,10-middle
5348,10,신라면 구입,2024-12-22,2,middle,10-middle
5350,10,주문 제품,2024-12-18,2,middle,10-middle
5351,10,라면 신라면,2024-12-18,2,middle,10-middle
5354,10,감사 수고,2024-12-17,2,middle,10-middle
5355,10,농심 농심 신라면 입,2024-12-17,4,middle,10-middle
5356,10,랴 품목,2024-12-17,2,middle,10-middle
5357,10,주문 제품,2024-12-17,2,middle,10-middle
5358,10,신라면 굿 굿,2024-12-17,3,middle,10-middle
5359,10,비축 필수품,2024-12-17,2,middle,10-middle
5360,10,가성비,2024-08-20,1,short,10-short
5362,10,신라면,2024-08-19,1,short,10-short
5363,10,신라면,2024-08-17,1,short,10-short
5364,10,밤 거 주문,2024-08-17,3,middle,10-middle
5365,10,만족 상품 재구매 추천,2024-08-17,4,middle,10-middle
5366,10,안전 감사,2024-08-16,2,middle,10-middle
5370,10,도착 도착,2024-12-16,2,middle,10-middle
5371,10,라면 신라면,2024-12-16,2,middle,10-middle
5372,10,주문 할인 행사,2024-12-16,3,middle,10-middle
5373,10,애,2024-12-16,1,short,10-short
5374,10,양 유통기한,2024-12-16,2,middle,10-middle
5376,10,아이,2024-12-25,1,short,10-short
5377,10,라면 신라면 기호식품,2024-12-25,3,middle,10-middle
5378,10,주문 상품,2024-12-24,2,middle,10-middle
5379,10,구입,2024-12-24,1,short,10-short
5380,10,건면 맛 신라면,2024-11-10,3,middle,10-middle
5381,10,쟁겨놓 식자재,2024-11-10,2,middle,10-middle
5382,10,김치 버섯 조리,2024-11-10,3,middle,10-middle
5383,10,간식,2024-11-10,1,short,10-short
5384,10,구매,2024-11-10,1,short,10-short
5387,10,이용 제품,2024-11-10,2,middle,10-middle
5388,10,주문,2024-11-10,1,short,10-short
5389,10,포장,2024-11-10,1,short,10-short
5390,10,감사,2024-12-14,1,short,10-short
5391,10,신라면 불안 구비,2024-12-14,3,middle,10-middle
5392,10,말 필요 농심 대표,2024-12-14,4,middle,10-middle
5393,10,포장 의정부 점 만족,2024-12-13,4,middle,10-middle
5397,10,집 앞,2024-12-13,2,middle,10-middle
5398,10,거,2024-12-13,1,short,10-short
5399,10,신라면,2024-12-13,1,short,10-short
5400,10,최고,2024-12-30,1,short,10-short
5401,10,가격대 품질,2024-12-30,2,middle,10-middle
5402,10,마시쩡또,2024-12-30,1,short,10-short
5403,10,라면 신라면,2024-12-30,2,middle,10-middle
5404,10,입맛,2024-12-30,1,short,10-short
5405,10,이마트 이용 포장 편리,2024-12-30,4,middle,10-middle
5406,10,구매 상품,2024-12-30,2,middle,10-middle
5407,10,가격 구매,2024-12-30,2,middle,10-middle
5408,10,신라면 평가 필요,2024-12-01,3,middle,10-middle
5410,10,구매,2024-12-03,1,short,10-short
5411,10,감사,2024-12-03,1,short,10-short
5412,10,행사,2024-12-03,1,short,10-short
5413,10,신라면 구입,2024-12-02,2,middle,10-middle
5414,10,감사 수고,2024-12-02,2,middle,10-middle
5415,10,라면 신라면 짱,2024-12-02,3,middle,10-middle
5420,10,라면 신라면,2023-08-10,2,middle,10-middle
5421,10,라면,2023-08-10,1,short,10-short
5422,10,라면 신라면 농심,2023-08-10,3,middle,10-middle
5423,10,신라면 라면,2023-08-10,2,middle,10-middle
5424,10,신라면 때 구매,2023-08-09,3,middle,10-middle
5425,10,만족,2023-08-09,1,short,10-short
5427,8,오랜만 주문,2023-08-08,2,middle,8-middle
5428,10,열자 열자,2023-08-08,2,middle,10-middle
5429,10,농심 신라면,2023-08-07,2,middle,10-middle
5430,10,라면 신라면,2024-12-19,2,middle,10-middle
5432,10,밋,2024-12-19,1,short,10-short
5433,10,품질,2024-12-19,1,short,10-short
5434,10,시 구매,2024-12-19,2,middle,10-middle
5435,10,상품,2024-12-19,1,short,10-short
5436,10,개 입 라면 구메,2024-12-19,4,middle,10-middle
5437,10,라면 할인 때 구매,2024-12-19,4,middle,10-middle
5438,10,붐누,2024-12-19,1,short,10-short
5439,10,집 비상식량,2024-12-19,2,middle,10-middle
5440,10,라면,2024-12-14,1,short,10-short
5441,10,입맛 라면,2024-12-14,2,middle,10-middle
5442,10,만족,2024-12-14,1,short,10-short
5443,10,라면 정석,2024-12-14,2,middle,10-middle
5444,10,집 꺼마도 신라면 홀릭,2024-12-14,4,middle,10-middle
5445,10,구비 것 굿,2024-12-14,3,middle,10-middle
5446,10,신라면 조합,2024-12-14,2,middle,10-middle
5447,10,라면,2024-12-14,1,short,10-short
5449,10,라 명 신라면,2024-12-14,3,middle,10-middle
5451,10,신라면 애용 가족 젤,2024-12-14,4,middle,10-middle
5454,10,감사,2024-12-14,1,short,10-short
5455,10,신라면 불안 구비,2024-12-14,3,middle,10-middle
5456,10,말 필요 농심 대표,2024-12-14,4,middle,10-middle
5457,10,포장 의정부 점 만족,2024-12-13,4,middle,10-middle
5460,10,구매,2024-12-15,1,short,10-short
5461,10,상품 만족,2024-12-15,2,middle,10-middle
5462,10,라면 신라면,2024-12-15,2,middle,10-middle
5463,10,구매 제품,2024-12-15,2,middle,10-middle
5464,10,애용,2024-12-15,1,short,10-short
5465,10,파손 안전 감사,2024-12-15,3,middle,10-middle
5466,10,구매 제품,2024-12-15,2,middle,10-middle
5467,10,구매 제품,2024-12-15,2,middle,10-middle
5469,10,가족 라면 신라면,2024-12-15,3,middle,10-middle
5470,10,신라면 달걀 맛,2024-12-22,3,middle,10-middle
5471,10,가격 만족,2024-12-22,2,middle,10-middle
5472,10,기본 평타치자나요 준수,2024-12-06,3,middle,10-middle
5474,10,제품 만족,2024-12-06,2,middle,10-middle
5478,10,구매 제품,2024-12-06,2,middle,10-middle
5479,10,만족,2024-12-06,1,short,10-short
5480,10,신라면 주문,2023-11-14,2,middle,10-middle
5482,10,주문 젤,2023-11-14,2,middle,10-middle
5483,10,구매,2023-11-14,1,short,10-short
5484,10,구매 의사 추천,2023-11-13,3,middle,10-middle
5485,10,신라면 추천,2023-11-13,2,middle,10-middle
5486,10,신라면 맛 말모이거,2023-11-13,3,middle,10-middle
5488,10,굴 꺼 옹,2023-11-13,3,middle,10-middle
5489,10,주문,2023-11-13,1,short,10-short
5490,10,이마트 상품,2024-12-20,2,middle,10-middle
5491,10,가격,2024-12-20,1,short,10-short
5493,10,신라면,2024-12-20,1,short,10-short
5494,10,굿 감사,2024-12-20,2,middle,10-middle
5495,10,라면 중,2024-12-20,2,middle,10-middle
5496,10,라면 최고 때,2024-12-20,3,middle,10-middle
5499,10,라면 신라면 최고,2024-12-20,3,middle,10-middle
5504,10,맛,2024-12-09,1,short,10-short
5505,10,구매 상품,2024-12-09,2,middle,10-middle
5506,10,것 때 신라면,2024-12-09,3,middle,10-middle
5508,10,감사,2024-12-09,1,short,10-short
5509,10,마음,2024-12-09,1,short,10-short
5510,10,추천,2024-11-28,1,short,10-short
5511,10,상품 추천,2024-11-28,2,middle,10-middle
5512,10,농심 신라면 농심 신,2024-11-28,4,middle,10-middle
5513,10,제시간,2024-11-28,1,short,10-short
5514,10,감사,2024-11-28,1,short,10-short
5515,10,집 식료품 중,2024-11-28,3,middle,10-middle
5516,10,가격,2024-11-28,1,short,10-short
5517,10,상품,2024-11-28,1,short,10-short
5518,10,신라면 말 필요,2024-11-28,3,middle,10-middle
5520,10,신라면 구매,2024-12-19,2,middle,10-middle
5521,10,맛,2024-12-19,1,short,10-short
5522,10,애용 상품,2024-12-19,2,middle,10-middle
5523,10,라면 신라면,2024-12-19,2,middle,10-middle
5524,10,신라면,2024-12-19,1,short,10-short
5525,10,가격,2024-12-19,1,short,10-short
5526,10,기본 맛,2024-12-19,2,middle,10-middle
5528,10,라면 농심 농심 신라면,2024-12-18,4,middle,10-middle
5529,10,맛 가격,2024-12-18,2,middle,10-middle
5530,10,엄니 라면,2024-12-03,2,middle,10-middle
5531,10,주문 제품,2024-12-03,2,middle,10-middle
5535,10,감사,2024-12-03,1,short,10-short
5536,10,신라면,2024-07-31,1,short,10-short
5537,10,스테디셀러,2024-07-31,1,short,10-short
5539,10,만족 추천 주문,2024-07-29,3,middle,10-middle
5541,10,추천,2024-11-30,1,short,10-short
5542,10,구매 제품,2024-11-30,2,middle,10-middle
5543,10,주문 상품,2024-11-30,2,middle,10-middle
5546,10,맛,2024-11-30,1,short,10-short
5547,10,마음 제품,2024-11-30,2,middle,10-middle
5548,10,구입,2024-11-30,1,short,10-short
5549,10,구매 상품,2024-11-30,2,middle,10-middle
5550,10,물건,2024-12-28,1,short,10-short
5552,10,맛,2024-12-28,1,short,10-short
5553,10,놈,2024-12-28,1,short,10-short
5554,10,말 필요 라면,2024-12-28,3,middle,10-middle
5555,10,구매,2024-12-28,1,short,10-short
5556,10,라면 신라면,2024-12-28,2,middle,10-middle
5557,10,구매,2024-12-28,1,short,10-short
5558,10,구매,2024-12-28,1,short,10-short
5560,10,맛,2024-12-19,1,short,10-short
5561,10,시간,2024-12-19,1,short,10-short
5562,10,정확 감사,2024-12-19,2,middle,10-middle
5563,10,행사 때 구매 국민 터,2024-12-19,5,long,10-long
5564,10,라면,2024-12-19,1,short,10-short
5565,10,비상식량 행사 만족 구매,2024-12-19,4,middle,10-middle
5566,10,구매 제품,2024-12-19,2,middle,10-middle
5567,10,제품,2024-12-19,1,short,10-short
5568,10,구매 제품,2024-12-12,2,middle,10-middle
5569,10,저렴히잘샀어요조아요,2024-12-12,1,short,10-short
5570,10,라면 구매,2024-12-04,2,middle,10-middle
5571,10,라면 신라면,2024-12-04,2,middle,10-middle
5572,10,주문,2024-12-04,1,short,10-short
5575,10,적극 추천 굿,2024-12-04,3,middle,10-middle
5576,10,가족 신라면,2024-12-04,2,middle,10-middle
5577,10,애용 제품,2024-12-04,2,middle,10-middle
5578,10,다음 주문 거 적극 추천,2024-12-03,5,long,10-long
5581,10,아이,2024-12-07,1,short,10-short
5582,10,집 쟁겨 라면,2024-12-07,3,middle,10-middle
5583,10,조아조아요,2024-12-06,1,short,10-short
5584,10,감사,2024-12-06,1,short,10-short
5585,10,구매 조아,2024-12-06,2,middle,10-middle
5586,10,애용,2024-12-06,1,short,10-short
5588,10,감사,2024-12-06,1,short,10-short
5589,10,불안 식품,2024-12-06,2,middle,10-middle
5591,10,애용 라면,2024-12-11,2,middle,10-middle
5592,10,구매 제품,2024-12-11,2,middle,10-middle
5594,10,라면 신라면,2024-12-11,2,middle,10-middle
5595,10,상품 감사,2024-12-10,2,middle,10-middle
5596,10,제품 감사,2024-12-10,2,middle,10-middle
5597,10,학교,2024-12-10,1,short,10-short
5598,10,라면 정석 신라면,2024-12-10,3,middle,10-middle
5599,10,농심 신라면 됴,2024-12-10,3,middle,10-middle
5600,10,맛 행사 구입 만족,2024-12-02,4,middle,10-middle
5601,10,거 맘,2024-12-02,2,middle,10-middle
5602,10,만족 구매 상품,2024-12-02,3,middle,10-middle
5604,10,국물 신라면 최고,2024-12-02,3,middle,10-middle
5607,10,라면 신라면,2024-12-02,2,middle,10-middle
5608,10,최애 갠 신라면 면발,2024-12-02,4,middle,10-middle
5609,10,신라면 최고 지머,2024-12-02,3,middle,10-middle
5610,10,상태 상품,2024-12-16,2,middle,10-middle
5611,10,구매 제품,2024-12-16,2,middle,10-middle
5612,10,겨울 라면 감사,2024-12-16,3,middle,10-middle
5613,10,세일 구매 다다익선,2024-12-16,3,middle,10-middle
5614,10,상품 만족,2024-12-16,2,middle,10-middle
5615,10,속,2024-12-16,1,short,10-short
5617,10,수고,2024-12-16,1,short,10-short
5618,10,신라면 진라면 매운맛,2024-12-16,3,middle,10-middle
5619,10,주기 라면,2024-12-16,2,middle,10-middle
5620,10,가격대 만족,2024-12-05,2,middle,10-middle
5621,10,면발 신라면,2024-12-05,2,middle,10-middle
5622,10,만족,2024-12-05,1,short,10-short
5623,10,만족,2024-12-05,1,short,10-short
5624,10,구입,2024-12-05,1,short,10-short
5625,10,집 필수 아이템,2024-12-05,3,middle,10-middle
5626,10,기존 라면 신라면,2024-12-05,3,middle,10-middle
5627,10,한국인 라면 최고,2024-12-05,3,middle,10-middle
5629,10,비상식량 터 구비,2024-12-04,3,middle,10-middle
5630,10,만족 이용,2024-12-25,2,middle,10-middle
5631,10,신라면 맛 보장 거 구매,2024-12-25,5,long,10-long
5632,10,맛 행사 구입 만족,2024-12-02,4,middle,10-middle
5633,10,거 맘,2024-12-02,2,middle,10-middle
5634,10,만족 구매 상품,2024-12-02,3,middle,10-middle
5636,10,국물 신라면 최고,2024-12-02,3,middle,10-middle
5639,10,라면 신라면,2024-12-02,2,middle,10-middle
5640,10,라면 값 다행,2023-07-10,3,middle,10-middle
5641,10,주문,2023-07-10,1,short,10-short
5642,10,신라면,2023-07-09,1,short,10-short
5646,10,구매 상품,2023-07-08,2,middle,10-middle
5647,10,유통 기한,2023-07-08,2,middle,10-middle
5648,10,구매,2023-07-07,1,short,10-short
5649,10,배달,2023-07-07,1,short,10-short
5650,10,주문 제품,2024-12-11,2,middle,10-middle
5651,10,유통 기한,2024-12-11,2,middle,10-middle
5652,10,감사,2024-12-11,1,short,10-short
5653,8,신라면 신라면 특별 맛,2024-12-11,4,middle,8-middle
5655,10,거 신라면 구매,2024-12-11,3,middle,10-middle
5656,10,라면,2024-12-11,1,short,10-short
5657,10,추천 추천,2024-12-11,2,middle,10-middle
5659,10,추천,2024-12-11,1,short,10-short
5661,10,상품,2024-12-01,1,short,10-short
5663,10,구먀 제품,2024-12-01,2,middle,10-middle
5664,10,정확 감사,2024-12-02,2,middle,10-middle
5665,10,배 송 이용,2024-12-02,3,middle,10-middle
5666,10,구매 제품,2024-12-02,2,middle,10-middle
5667,10,라면 신라면,2024-12-02,2,middle,10-middle
5668,10,감사,2024-12-02,1,short,10-short
5670,10,상품,2024-12-19,1,short,10-short
5671,10,럼 유통기한,2024-12-19,2,middle,10-middle
5672,10,라면 신라면,2024-12-19,2,middle,10-middle
5673,10,애용 상품,2024-12-19,2,middle,10-middle
5674,10,구매 제품,2024-12-19,2,middle,10-middle
5675,10,추억 맛,2024-12-19,2,middle,10-middle
5676,10,라면 신라면 짱,2024-12-19,3,middle,10-middle
5677,10,라면 신라면,2024-12-19,2,middle,10-middle
5678,10,제품,2024-12-19,1,short,10-short
5679,10,할인 구입 했슴,2024-12-19,3,middle,10-middle
5680,10,최애 라면,2024-12-26,2,middle,10-middle
5682,10,구매 상품,2024-12-26,2,middle,10-middle
5683,10,포장 상태,2024-12-26,2,middle,10-middle
5684,10,구매 제품,2024-12-26,2,middle,10-middle
5685,10,신라,2024-12-26,1,short,10-short
5686,10,제품,2024-12-26,1,short,10-short
5687,10,구매 제품,2024-12-26,2,middle,10-middle
5688,10,감사,2024-12-26,1,short,10-short
5689,10,라면,2024-12-26,1,short,10-short
5690,10,시 구매,2024-12-19,2,middle,10-middle
5691,10,상품,2024-12-19,1,short,10-short
5692,10,개 입 라면 구메,2024-12-19,4,middle,10-middle
5693,10,라면 할인 때 구매,2024-12-19,4,middle,10-middle
5694,10,붐누,2024-12-19,1,short,10-short
5695,10,집 비상식량,2024-12-19,2,middle,10-middle
5696,10,감사,2024-07-26,1,short,10-short
5697,10,구입,2024-07-26,1,short,10-short
5698,10,거 만족,2024-07-25,2,middle,10-middle
5699,10,감사,2024-07-24,1,short,10-short
5701,10,신라면 오리지날,2024-12-04,2,middle,10-middle
5702,10,라면 맛 신라면,2024-12-04,3,middle,10-middle
5703,10,포장,2024-12-04,1,short,10-short
5704,10,주문,2024-12-03,1,short,10-short
5705,10,역신 신라면 야식,2024-12-03,3,middle,10-middle
5706,10,구매 제품,2024-12-03,2,middle,10-middle
5707,8,조아 만족,2024-12-03,2,middle,8-middle
5708,10,유통 기한 여유,2024-12-03,3,middle,10-middle
5709,10,유통 기한 것,2024-12-03,3,middle,10-middle
5710,10,배달 주문 상품,2024-12-27,3,middle,10-middle
5711,10,제품 굿,2024-12-27,2,middle,10-middle
5712,10,라면 신라면,2024-12-27,2,middle,10-middle
5713,10,감사,2024-12-27,1,short,10-short
5714,10,신라면 굿 굿,2024-12-27,3,middle,10-middle
5715,10,집 구비 제품,2024-12-27,3,middle,10-middle
